scenario,seed_regime,discordance,gain,N,R,t_power,signflip_power,t_ci_coverage,mean_half_width,mean_estimate,degenerate_fraction,utility_trajectories_max,full_bank_trajectories,expected_generated_tokens_utility,expected_storage_bytes_utility,observed_rate_hours_utility,frozen_p50_hours_utility,frozen_p80_hours_utility,frozen_p95_hours_utility,realized_mean,realized_sd,nonzero_fraction
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,250,1,0.333,0.333,0.9465,0.06439855532165426,0.0396608,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,400,1,0.4578,0.4578,0.9501,0.05085892318233927,0.039855,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,500,1,0.5226,0.5226,0.9498,0.045460642939328215,0.039770799999999995,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,800,1,0.7054,0.7063,0.9515,0.03590160905887458,0.040109375,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1000,1,0.7899,0.7899,0.95,0.032125534582568636,0.040060700000000005,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1200,1,0.8501,0.8501,0.9504,0.029313387369562634,0.04005191666666667,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.04000000000000001,0.517682335027959,0.26959500000000003
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,23,2,0.1277,0.1277,0.9485,0.15583422130749308,0.03977608695652174,0.0,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,100,2,0.2851,0.2851,0.9526,0.07228757172890322,0.039767000000000004,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,250,2,0.5304,0.5304,0.9519,0.045535725973342565,0.0399616,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,400,2,0.7061,0.7067,0.9475,0.03595835935130219,0.039980125,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,500,2,0.7876,0.7877,0.9481,0.03213859658197324,0.040005900000000004,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,800,2,0.9298,0.9298,0.951,0.025392637495826733,0.0401684375,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1000,2,0.9677,0.9677,0.953,0.02270738934957093,0.0400913,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1200,2,0.9853,0.9853,0.9529,0.020725977587132523,0.04002783333333333,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04,0.3659866800854916,0.40828
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,23,4,0.161,0.161,0.9499,0.11304440306257885,0.038958695652173914,0.0,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,100,4,0.4513,0.4513,0.9475,0.052475105077642976,0.04040275,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,250,4,0.7655,0.7656,0.9482,0.033025429817841345,0.040113499999999996,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,400,4,0.9119,0.9119,0.9479,0.026052849766272538,0.0397163125,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,500,4,0.9552,0.9552,0.9491,0.023320386777284683,0.039920550000000006,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,800,4,0.9962,0.9962,0.951,0.018424031069749252,0.04006115625,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1000,4,0.9989,0.9989,0.9483,0.016457884176242898,0.03993545,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1200,4,0.9997,0.9997,0.9495,0.015033671755509187,0.039986875000000005,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04,0.2654006405418043,0.549775
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,23,6,0.2026,0.2028,0.9496,0.09408070984193706,0.040195652173913035,0.0,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,100,6,0.5648,0.5649,0.9516,0.04368569289224694,0.039952999999999995,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,250,6,0.8943,0.8943,0.9487,0.027482038080535984,0.0401134,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,400,6,0.9757,0.9757,0.9498,0.02172174350932691,0.0399385,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,500,6,0.9913,0.9913,0.9541,0.019410142009092364,0.04009823333333334,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,800,6,0.9999,0.9999,0.9494,0.01534036358471468,0.039923541666666666,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1000,6,1.0,1.0,0.9498,0.013721004755920887,0.04010843333333333,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1200,6,1.0,1.0,0.9501,0.012524875468351985,0.040061152777777775,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.04000000000000001,0.22119749847892342,0.62565
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,23,8,0.2336,0.2343,0.9505,0.08323427460234635,0.03977065217391304,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,100,8,0.655,0.6555,0.9488,0.038688804526804094,0.040150750000000006,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,250,8,0.9508,0.9508,0.9521,0.02436772288519041,0.0402434,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,400,8,0.993,0.993,0.9473,0.019232272153238795,0.04017509375,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,500,8,0.9984,0.9984,0.9512,0.017202152899609628,0.03991605,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,800,8,1.0,1.0,0.9462,0.013577722693740281,0.0399319375,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1000,8,1.0,1.0,0.9476,0.012144198009933858,0.04007815,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.04,1200,8,1.0,1.0,0.9488,0.0110914852000093,0.039965302083333334,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.039999999999999994,0.1958032335024118,0.6738250000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,23,1,0.1137,0.1137,0.9462,0.21864619940752392,0.051008695652173905,0.0007,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,100,1,0.2448,0.2448,0.9521,0.10173624054243981,0.049906,0.0,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,250,1,0.457,0.457,0.9494,0.06396648937918639,0.0503484,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,400,1,0.6239,0.6239,0.9523,0.05052483410472892,0.05038225,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,500,1,0.7033,0.7033,0.9501,0.04517901209795084,0.0501288,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,800,1,0.8731,0.8734,0.9515,0.035692119781201063,0.050227625,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1000,1,0.9236,0.9236,0.9503,0.03191683429337743,0.049866499999999994,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1200,1,0.9575,0.9575,0.949,0.029118680954171042,0.049893,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.05000000000000002,0.5143734052223151,0.26708
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,23,2,0.1584,0.1584,0.9504,0.15595290142228774,0.0494804347826087,0.0,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,100,2,0.3848,0.3848,0.9525,0.0723707406430048,0.050022000000000004,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,250,2,0.7031,0.7031,0.9483,0.045510395912024465,0.050455,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,400,2,0.8629,0.863,0.9497,0.035932632445300136,0.049946000000000004,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,500,2,0.92,0.92,0.9501,0.032140063208362775,0.0498834,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,800,2,0.9849,0.9849,0.947,0.025386276535118095,0.0499311875,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1000,2,0.9959,0.9959,0.9476,0.022707517505443947,0.049884000000000005,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1200,2,0.9991,0.9991,0.9494,0.020725152682850936,0.050073541666666666,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04999999999999999,0.3660310779155235,0.408305
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,23,4,0.2085,0.2085,0.9505,0.11304310430784809,0.049179347826086954,0.0,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,100,4,0.596,0.596,0.9489,0.052565987540374066,0.05025,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,250,4,0.9066,0.9068,0.9457,0.03305438433728128,0.050064,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,400,4,0.985,0.985,0.9542,0.026087727634381504,0.0500755,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,500,4,0.9951,0.9951,0.9503,0.023326649450491406,0.05005005,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,800,4,0.9997,0.9997,0.9497,0.01843861795224006,0.049953875,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1000,4,1.0,1.0,0.9508,0.016480844031178544,0.049877975000000005,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1200,4,1.0,1.0,0.9471,0.015050043245399844,0.049894562499999996,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.05,0.2657113095071416,0.552585
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,23,6,0.2666,0.2672,0.9489,0.09424499447449627,0.04988333333333333,0.0,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,100,6,0.7272,0.7274,0.9504,0.04389039582682341,0.05011466666666666,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,250,6,0.9756,0.9756,0.9532,0.027621910977012727,0.04987973333333333,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,400,6,0.9978,0.9978,0.9521,0.021817261825716097,0.05012008333333333,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,500,6,0.9998,0.9998,0.9531,0.019515518224614926,0.049968399999999996,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,800,6,1.0,1.0,0.948,0.015402702342743584,0.04998506249999999,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1000,6,1.0,1.0,0.9489,0.013773824230461503,0.0500325,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1200,6,1.0,1.0,0.9508,0.01257340228748197,0.04997001388888889,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.05,0.22210357943986406,0.6260650000000001
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,23,8,0.3163,0.3168,0.9496,0.0834617747605124,0.049828804347826085,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,100,8,0.8193,0.8195,0.9506,0.03882641178169954,0.049995875,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,250,8,0.9937,0.9938,0.9542,0.02441814875774197,0.04998315,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,400,8,1.0,1.0,0.9503,0.019279735380239613,0.04998946875,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,500,8,1.0,1.0,0.9506,0.01723595969475374,0.05000595000000001,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,800,8,1.0,1.0,0.9516,0.01361881249529765,0.050020234375,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1000,8,1.0,1.0,0.9501,0.012178814924992716,0.050071875,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,INDEPENDENT,0.35,0.05,1200,8,1.0,1.0,0.9517,0.011118039037064441,0.05002688541666667,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.05,0.19631885734691917,0.673615
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.01,23,1,0.0172,0.0172,0.6596,0.07278797950926107,0.009234782608695653,0.3398,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.009999999999999998,0.21381066390617656,0.045814999999999995
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.01,100,1,0.1122,0.1122,0.9176,0.04122455129641001,0.009988,0.0106,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.009999999999999998,0.21381066390617656,0.045814999999999995
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.01,250,1,0.1794,0.1794,0.9442,0.026418247650800374,0.0097704,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.009999999999999998,0.21381066390617656,0.045814999999999995
